2024-10-08 22:00:23,507 - ==> Logging on master GPU: 0
2024-10-08 22:00:23,507 - ==> Running Trainer: CLSTrainer
2024-10-08 22:00:23,507 - ==> Using GPU: [0, 1, 2, 3, 4, 5, 6, 7] for Training
2024-10-08 22:00:23,507 - ==> Building model
2024-10-08 22:00:24,930 - ==> Creating optimizer
2024-10-08 22:00:24,935 - ==> Native DDP
2024-10-08 22:00:25,194 - ==> Loading dataset: ImageFolderLMDB
2024-10-08 22:00:25,259 - ==> ********** cfg ********** 
seed                                 : 42                                  
2024-10-08 22:09:11,954 - Train: 1.20% [4500/375300]  [3.6/300.0] [batch_t 0.124 (0.120)] [data_t 0.004] [optim_t 0.120] [lr 0.000542] [CE 5.484 (5.690)] [KD 0.000 (0.000)]
2024-10-08 22:09:18,092 - Train: 1.21% [4550/375300]  [3.6/300.0] [batch_t 0.121 (0.123)] [data_t 0.004] [optim_t 0.117] [lr 0.000548] [CE 5.771 (5.684)] [KD 0.000 (0.000)]
2024-10-08 22:09:24,109 - Train: 1.23% [4600/375300]  [3.7/300.0] [batch_t 0.112 (0.120)] [data_t 0.004] [optim_t 0.108] [lr 0.000554] [CE 5.429 (5.648)] [KD 0.000 (0.000)]
2024-10-08 22:09:30,265 - Train: 1.24% [4650/375300]  [3.7/300.0] [batch_t 0.118 (0.123)] [data_t 0.004] [optim_t 0.114] [lr 0.000560] [CE 5.769 (5.699)] [KD 0.000 (0.000)]
2024-10-08 22:09:36,243 - Train: 1.25% [4700/375300]  [3.8/300.0] [batch_t 0.118 (0.119)] [data_t 0.004] [optim_t 0.114] [lr 0.000566] [CE 5.457 (5.707)] [KD 0.000 (0.000)]
2024-10-08 22:09:42,441 - Train: 1.27% [4750/375300]  [3.8/300.0] [batch_t 0.118 (0.124)] [data_t 0.004] [optim_t 0.113] [lr 0.000572] [CE 5.910 (5.662)] [KD 0.000 (0.000)]
2024-10-08 22:09:48,462 - Train: 1.28% [4800/375300]  [3.8/300.0] [batch_t 0.116 (0.120)] [data_t 0.005] [optim_t 0.111] [lr 0.000578] [CE 5.465 (5.641)] [KD 0.000 (0.000)]
2024-10-08 22:09:54,702 - Train: 1.29% [4850/375300]  [3.9/300.0] [batch_t 0.123 (0.125)] [data_t 0.004] [optim_t 0.119] [lr 0.000584] [CE 5.798 (5.651)] [KD 0.000 (0.000)]
2024-10-08 22:10:00,939 - Train: 1.31% [4900/375300]  [3.9/300.0] [batch_t 0.134 (0.125)] [data_t 0.004] [optim_t 0.129] [lr 0.000590] [CE 5.463 (5.603)] [KD 0.000 (0.000)]
2024-10-08 22:10:07,096 - Train: 1.32% [4950/375300]  [4.0/300.0] [batch_t 0.112 (0.123)] [data_t 0.004] [optim_t 0.108] [lr 0.000596] [CE 5.686 (5.661)] [KD 0.000 (0.000)]
2024-10-08 22:10:13,218 - Train: 1.33% [5000/375300]  [4.0/300.0] [batch_t 0.118 (0.122)] [data_t 0.004] [optim_t 0.114] [lr 0.000602] [CE 5.604 (5.610)] [KD 0.000 (0.000)]
2024-10-08 22:10:13,654 - ==> Total time: 0:09:51	 Eta: 12:09:20 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-08 22:10:21,569 - Train: 1.35% [5050/375300]  [4.0/300.0] [batch_t 0.117 (0.143)] [data_t 0.005] [optim_t 0.112] [lr 0.000608] [CE 5.545 (5.576)] [KD 0.000 (0.000)]
2024-10-08 22:10:27,687 - Train: 1.36% [5100/375300]  [4.1/300.0] [batch_t 0.124 (0.122)] [data_t 0.005] [optim_t 0.119] [lr 0.000614] [CE 5.726 (5.590)] [KD 0.000 (0.000)]
2024-10-08 22:10:33,795 - Train: 1.37% [5150/375300]  [4.1/300.0] [batch_t 0.113 (0.122)] [data_t 0.004] [optim_t 0.109] [lr 0.000620] [CE 5.353 (5.552)] [KD 0.000 (0.000)]
2024-10-08 22:10:39,736 - Train: 1.39% [5200/375300]  [4.2/300.0] [batch_t 0.120 (0.119)] [data_t 0.004] [optim_t 0.116] [lr 0.000626] [CE 5.550 (5.563)] [KD 0.000 (0.000)]
2024-10-08 22:10:45,449 - Train: 1.40% [5250/375300]  [4.2/300.0] [batch_t 0.110 (0.114)] [data_t 0.004] [optim_t 0.106] [lr 0.000632] [CE 5.386 (5.571)] [KD 0.000 (0.000)]
2024-10-08 22:10:51,280 - Train: 1.41% [5300/375300]  [4.2/300.0] [batch_t 0.124 (0.117)] [data_t 0.004] [optim_t 0.120] [lr 0.000638] [CE 5.581 (5.543)] [KD 0.000 (0.000)]
2024-10-08 22:10:57,441 - Train: 1.43% [5350/375300]  [4.3/300.0] [batch_t 0.111 (0.123)] [data_t 0.004] [optim_t 0.107] [lr 0.000644] [CE 5.789 (5.550)] [KD 0.000 (0.000)]
2024-10-08 22:11:03,088 - Train: 1.44% [5400/375300]  [4.3/300.0] [batch_t 0.118 (0.113)] [data_t 0.004] [optim_t 0.114] [lr 0.000650] [CE 5.573 (5.535)] [KD 0.000 (0.000)]
2024-10-08 22:11:08,787 - Train: 1.45% [5450/375300]  [4.4/300.0] [batch_t 0.120 (0.114)] [data_t 0.004] [optim_t 0.116] [lr 0.000656] [CE 5.490 (5.552)] [KD 0.000 (0.000)]
2024-10-08 22:11:14,667 - Train: 1.47% [5500/375300]  [4.4/300.0] [batch_t 0.114 (0.118)] [data_t 0.004] [optim_t 0.110] [lr 0.000662] [CE 5.558 (5.514)] [KD 0.000 (0.000)]
2024-10-08 22:11:20,519 - Train: 1.48% [5550/375300]  [4.4/300.0] [batch_t 0.112 (0.117)] [data_t 0.004] [optim_t 0.108] [lr 0.000668] [CE 5.775 (5.527)] [KD 0.000 (0.000)]
2024-10-08 22:11:26,200 - Train: 1.49% [5600/375300]  [4.5/300.0] [batch_t 0.112 (0.114)] [data_t 0.004] [optim_t 0.108] [lr 0.000674] [CE 5.524 (5.505)] [KD 0.000 (0.000)]
2024-10-08 22:11:32,082 - Train: 1.51% [5650/375300]  [4.5/300.0] [batch_t 0.113 (0.118)] [data_t 0.004] [optim_t 0.108] [lr 0.000680] [CE 5.553 (5.515)] [KD 0.000 (0.000)]
2024-10-08 22:11:37,973 - Train: 1.52% [5700/375300]  [4.6/300.0] [batch_t 0.112 (0.118)] [data_t 0.004] [optim_t 0.107] [lr 0.000686] [CE 5.296 (5.479)] [KD 0.000 (0.000)]
2024-10-08 22:11:43,954 - Train: 1.53% [5750/375300]  [4.6/300.0] [batch_t 0.110 (0.120)] [data_t 0.004] [optim_t 0.106] [lr 0.000692] [CE 5.393 (5.501)] [KD 0.000 (0.000)]
2024-10-08 22:11:49,828 - Train: 1.55% [5800/375300]  [4.6/300.0] [batch_t 0.107 (0.117)] [data_t 0.004] [optim_t 0.103] [lr 0.000698] [CE 5.604 (5.481)] [KD 0.000 (0.000)]
2024-10-08 22:11:55,745 - Train: 1.56% [5850/375300]  [4.7/300.0] [batch_t 0.113 (0.118)] [data_t 0.004] [optim_t 0.109] [lr 0.000704] [CE 5.136 (5.440)] [KD 0.000 (0.000)]
2024-10-08 22:12:01,615 - Train: 1.57% [5900/375300]  [4.7/300.0] [batch_t 0.115 (0.117)] [data_t 0.004] [optim_t 0.111] [lr 0.000710] [CE 5.565 (5.519)] [KD 0.000 (0.000)]
2024-10-08 22:12:07,463 - Train: 1.59% [5950/375300]  [4.8/300.0] [batch_t 0.111 (0.117)] [data_t 0.004] [optim_t 0.107] [lr 0.000716] [CE 5.329 (5.422)] [KD 0.000 (0.000)]
2024-10-08 22:12:13,363 - Train: 1.60% [6000/375300]  [4.8/300.0] [batch_t 0.115 (0.118)] [data_t 0.004] [optim_t 0.111] [lr 0.000722] [CE 5.443 (5.454)] [KD 0.000 (0.000)]
2024-10-08 22:12:19,356 - Train: 1.61% [6050/375300]  [4.8/300.0] [batch_t 0.119 (0.120)] [data_t 0.004] [optim_t 0.114] [lr 0.000728] [CE 5.432 (5.486)] [KD 0.000 (0.000)]
2024-10-08 22:12:25,267 - Train: 1.63% [6100/375300]  [4.9/300.0] [batch_t 0.116 (0.118)] [data_t 0.004] [optim_t 0.112] [lr 0.000734] [CE 5.404 (5.421)] [KD 0.000 (0.000)]
2024-10-08 22:12:30,961 - Train: 1.64% [6150/375300]  [4.9/300.0] [batch_t 0.113 (0.114)] [data_t 0.004] [optim_t 0.109] [lr 0.000740] [CE 5.142 (5.417)] [KD 0.000 (0.000)]
2024-10-08 22:12:36,890 - Train: 1.65% [6200/375300]  [5.0/300.0] [batch_t 0.122 (0.118)] [data_t 0.004] [optim_t 0.118] [lr 0.000746] [CE 5.522 (5.457)] [KD 0.000 (0.000)]
2024-10-08 22:12:42,661 - Train: 1.67% [6250/375300]  [5.0/300.0] [batch_t 0.100 (0.115)] [data_t 0.004] [optim_t 0.096] [lr 0.000752] [CE 5.311 (5.397)] [KD 0.000 (0.000)]
2024-10-08 22:12:51,058 - Test (net): 100.00% [50/50] [batch_t 0.027 (0.152)] [top1_cnt  17541] [top5_cnt  30441] [top_all  50000]
2024-10-08 22:12:51,059 - net: 35.082 (60.882)
2024-10-08 22:12:57,588 - Test (net_E): 100.00% [50/50] [batch_t 0.027 (0.122)] [top1_cnt     59] [top5_cnt    291] [top_all  50000]
2024-10-08 22:12:57,588 - net_E: 0.118 (0.582)
2024-10-08 22:12:57,737 - Max [top1: 35.082 (epoch: 5)] [top1-ema: 0.118 (epoch: 5)]
2024-10-08 22:12:57,737 - ==> Total time: 0:12:35	 Eta: 12:22:51 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-08 22:13:13,489 - Train: 1.68% [6300/375300]  [5.0/300.0] [batch_t 0.113 (0.132)] [data_t 0.005] [optim_t 0.108] [lr 0.000758] [CE 5.187 (5.339)] [KD 0.000 (0.000)]
2024-10-08 22:13:19,431 - Train: 1.69% [6350/375300]  [5.1/300.0] [batch_t 0.110 (0.119)] [data_t 0.004] [optim_t 0.106] [lr 0.000764] [CE 5.461 (5.368)] [KD 0.000 (0.000)]
2024-10-08 22:13:25,091 - Train: 1.71% [6400/375300]  [5.1/300.0] [batch_t 0.114 (0.113)] [data_t 0.004] [optim_t 0.110] [lr 0.000769] [CE 5.403 (5.374)] [KD 0.000 (0.000)]
2024-10-08 22:13:31,102 - Train: 1.72% [6450/375300]  [5.2/300.0] [batch_t 0.112 (0.120)] [data_t 0.004] [optim_t 0.108] [lr 0.000775] [CE 5.434 (5.388)] [KD 0.000 (0.000)]
2024-10-08 22:13:36,738 - Train: 1.73% [6500/375300]  [5.2/300.0] [batch_t 0.120 (0.113)] [data_t 0.004] [optim_t 0.116] [lr 0.000781] [CE 5.409 (5.357)] [KD 0.000 (0.000)]
2024-10-08 22:13:42,591 - Train: 1.75% [6550/375300]  [5.2/300.0] [batch_t 0.116 (0.117)] [data_t 0.004] [optim_t 0.112] [lr 0.000787] [CE 5.065 (5.363)] [KD 0.000 (0.000)]
2024-10-08 22:13:48,715 - Train: 1.76% [6600/375300]  [5.3/300.0] [batch_t 0.115 (0.122)] [data_t 0.004] [optim_t 0.110] [lr 0.000793] [CE 5.487 (5.355)] [KD 0.000 (0.000)]
2024-10-08 22:13:54,454 - Train: 1.77% [6650/375300]  [5.3/300.0] [batch_t 0.110 (0.115)] [data_t 0.004] [optim_t 0.106] [lr 0.000799] [CE 5.351 (5.362)] [KD 0.000 (0.000)]
2024-10-08 22:14:00,332 - Train: 1.79% [6700/375300]  [5.4/300.0] [batch_t 0.112 (0.117)] [data_t 0.004] [optim_t 0.108] [lr 0.000805] [CE 5.109 (5.314)] [KD 0.000 (0.000)]
2024-10-08 22:14:06,561 - Train: 1.80% [6750/375300]  [5.4/300.0] [batch_t 0.128 (0.124)] [data_t 0.004] [optim_t 0.124] [lr 0.000811] [CE 5.314 (5.372)] [KD 0.000 (0.000)]
2024-10-08 22:14:12,422 - Train: 1.81% [6800/375300]  [5.4/300.0] [batch_t 0.115 (0.117)] [data_t 0.004] [optim_t 0.111] [lr 0.000817] [CE 5.387 (5.298)] [KD 0.000 (0.000)]
2024-10-08 22:14:18,405 - Train: 1.83% [6850/375300]  [5.5/300.0] [batch_t 0.118 (0.120)] [data_t 0.004] [optim_t 0.113] [lr 0.000823] [CE 5.131 (5.317)] [KD 0.000 (0.000)]
2024-10-08 22:14:24,278 - Train: 1.84% [6900/375300]  [5.5/300.0] [batch_t 0.121 (0.117)] [data_t 0.004] [optim_t 0.117] [lr 0.000829] [CE 5.532 (5.295)] [KD 0.000 (0.000)]
2024-10-08 22:14:30,211 - Train: 1.85% [6950/375300]  [5.6/300.0] [batch_t 0.111 (0.119)] [data_t 0.004] [optim_t 0.107] [lr 0.000835] [CE 5.381 (5.321)] [KD 0.000 (0.000)]
2024-10-08 22:14:36,077 - Train: 1.87% [7000/375300]  [5.6/300.0] [batch_t 0.111 (0.117)] [data_t 0.004] [optim_t 0.107] [lr 0.000841] [CE 5.248 (5.295)] [KD 0.000 (0.000)]
2024-10-08 22:14:42,168 - Train: 1.88% [7050/375300]  [5.6/300.0] [batch_t 0.119 (0.122)] [data_t 0.004] [optim_t 0.114] [lr 0.000847] [CE 5.265 (5.320)] [KD 0.000 (0.000)]
2024-10-08 22:14:48,253 - Train: 1.89% [7100/375300]  [5.7/300.0] [batch_t 0.123 (0.122)] [data_t 0.004] [optim_t 0.118] [lr 0.000853] [CE 5.171 (5.302)] [KD 0.000 (0.000)]
2024-10-08 22:14:54,355 - Train: 1.91% [7150/375300]  [5.7/300.0] [batch_t 0.115 (0.122)] [data_t 0.004] [optim_t 0.111] [lr 0.000859] [CE 5.147 (5.274)] [KD 0.000 (0.000)]
2024-10-08 22:15:00,321 - Train: 1.92% [7200/375300]  [5.8/300.0] [batch_t 0.127 (0.119)] [data_t 0.004] [optim_t 0.122] [lr 0.000865] [CE 5.214 (5.305)] [KD 0.000 (0.000)]
2024-10-08 22:15:06,330 - Train: 1.93% [7250/375300]  [5.8/300.0] [batch_t 0.120 (0.120)] [data_t 0.004] [optim_t 0.116] [lr 0.000871] [CE 5.424 (5.225)] [KD 0.000 (0.000)]
2024-10-08 22:15:12,480 - Train: 1.95% [7300/375300]  [5.8/300.0] [batch_t 0.113 (0.123)] [data_t 0.004] [optim_t 0.109] [lr 0.000877] [CE 5.350 (5.249)] [KD 0.000 (0.000)]
2024-10-08 22:15:18,399 - Train: 1.96% [7350/375300]  [5.9/300.0] [batch_t 0.109 (0.118)] [data_t 0.004] [optim_t 0.105] [lr 0.000883] [CE 5.397 (5.247)] [KD 0.000 (0.000)]
2024-10-08 22:15:24,610 - Train: 1.97% [7400/375300]  [5.9/300.0] [batch_t 0.140 (0.124)] [data_t 0.004] [optim_t 0.136] [lr 0.000889] [CE 5.226 (5.267)] [KD 0.000 (0.000)]
2024-10-08 22:15:30,661 - Train: 1.99% [7450/375300]  [6.0/300.0] [batch_t 0.118 (0.121)] [data_t 0.004] [optim_t 0.114] [lr 0.000895] [CE 5.210 (5.241)] [KD 0.000 (0.000)]
2024-10-08 22:15:36,618 - Train: 2.00% [7500/375300]  [6.0/300.0] [batch_t 0.102 (0.119)] [data_t 0.004] [optim_t 0.098] [lr 0.000901] [CE 5.339 (5.251)] [KD 0.000 (0.000)]
2024-10-08 22:15:37,270 - ==> Total time: 0:15:14	 Eta: 12:27:13 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-08 22:15:44,697 - Train: 2.01% [7550/375300]  [6.0/300.0] [batch_t 0.119 (0.139)] [data_t 0.004] [optim_t 0.114] [lr 0.000907] [CE 4.822 (5.214)] [KD 0.000 (0.000)]
2024-10-08 22:15:50,773 - Train: 2.03% [7600/375300]  [6.1/300.0] [batch_t 0.112 (0.121)] [data_t 0.004] [optim_t 0.108] [lr 0.000913] [CE 5.314 (5.249)] [KD 0.000 (0.000)]
2024-10-08 22:15:56,548 - Train: 2.04% [7650/375300]  [6.1/300.0] [batch_t 0.122 (0.115)] [data_t 0.004] [optim_t 0.118] [lr 0.000919] [CE 5.436 (5.281)] [KD 0.000 (0.000)]
2024-10-08 22:16:02,718 - Train: 2.05% [7700/375300]  [6.2/300.0] [batch_t 0.119 (0.123)] [data_t 0.004] [optim_t 0.115] [lr 0.000925] [CE 5.081 (5.212)] [KD 0.000 (0.000)]
2024-10-08 22:16:08,833 - Train: 2.07% [7750/375300]  [6.2/300.0] [batch_t 0.113 (0.122)] [data_t 0.004] [optim_t 0.108] [lr 0.000931] [CE 4.810 (5.178)] [KD 0.000 (0.000)]
2024-10-08 22:16:14,974 - Train: 2.08% [7800/375300]  [6.2/300.0] [batch_t 0.117 (0.123)] [data_t 0.004] [optim_t 0.113] [lr 0.000937] [CE 5.003 (5.195)] [KD 0.000 (0.000)]
2024-10-08 22:16:21,161 - Train: 2.09% [7850/375300]  [6.3/300.0] [batch_t 0.117 (0.124)] [data_t 0.004] [optim_t 0.113] [lr 0.000943] [CE 5.114 (5.195)] [KD 0.000 (0.000)]
2024-10-08 22:16:27,060 - Train: 2.10% [7900/375300]  [6.3/300.0] [batch_t 0.129 (0.118)] [data_t 0.004] [optim_t 0.124] [lr 0.000949] [CE 5.093 (5.230)] [KD 0.000 (0.000)]
2024-10-08 22:16:32,955 - Train: 2.12% [7950/375300]  [6.4/300.0] [batch_t 0.120 (0.118)] [data_t 0.004] [optim_t 0.116] [lr 0.000955] [CE 5.393 (5.186)] [KD 0.000 (0.000)]
2024-10-08 22:16:38,763 - Train: 2.13% [8000/375300]  [6.4/300.0] [batch_t 0.104 (0.116)] [data_t 0.004] [optim_t 0.100] [lr 0.000961] [CE 5.199 (5.205)] [KD 0.000 (0.000)]
2024-10-08 22:16:44,668 - Train: 2.14% [8050/375300]  [6.4/300.0] [batch_t 0.128 (0.118)] [data_t 0.004] [optim_t 0.124] [lr 0.000967] [CE 5.319 (5.189)] [KD 0.000 (0.000)]
2024-10-08 22:16:50,434 - Train: 2.16% [8100/375300]  [6.5/300.0] [batch_t 0.115 (0.115)] [data_t 0.004] [optim_t 0.110] [lr 0.000973] [CE 5.070 (5.227)] [KD 0.000 (0.000)]
2024-10-08 22:16:56,275 - Train: 2.17% [8150/375300]  [6.5/300.0] [batch_t 0.114 (0.117)] [data_t 0.004] [optim_t 0.110] [lr 0.000979] [CE 4.865 (5.165)] [KD 0.000 (0.000)]
2024-10-08 22:17:02,495 - Train: 2.18% [8200/375300]  [6.6/300.0] [batch_t 0.107 (0.124)] [data_t 0.004] [optim_t 0.102] [lr 0.000985] [CE 5.074 (5.197)] [KD 0.000 (0.000)]
2024-10-08 22:17:08,167 - Train: 2.20% [8250/375300]  [6.6/300.0] [batch_t 0.119 (0.113)] [data_t 0.004] [optim_t 0.115] [lr 0.000991] [CE 5.001 (5.185)] [KD 0.000 (0.000)]
2024-10-08 22:17:13,971 - Train: 2.21% [8300/375300]  [6.6/300.0] [batch_t 0.121 (0.116)] [data_t 0.004] [optim_t 0.117] [lr 0.000997] [CE 4.819 (5.159)] [KD 0.000 (0.000)]
2024-10-08 22:17:19,702 - Train: 2.22% [8350/375300]  [6.7/300.0] [batch_t 0.115 (0.114)] [data_t 0.004] [optim_t 0.111] [lr 0.001003] [CE 5.159 (5.171)] [KD 0.000 (0.000)]
2024-10-08 22:17:25,356 - Train: 2.24% [8400/375300]  [6.7/300.0] [batch_t 0.111 (0.113)] [data_t 0.004] [optim_t 0.107] [lr 0.001009] [CE 4.915 (5.159)] [KD 0.000 (0.000)]
2024-10-08 22:17:31,435 - Train: 2.25% [8450/375300]  [6.8/300.0] [batch_t 0.128 (0.121)] [data_t 0.004] [optim_t 0.124] [lr 0.001015] [CE 5.280 (5.166)] [KD 0.000 (0.000)]
2024-10-08 22:17:37,450 - Train: 2.26% [8500/375300]  [6.8/300.0] [batch_t 0.115 (0.120)] [data_t 0.004] [optim_t 0.111] [lr 0.001021] [CE 5.207 (5.132)] [KD 0.000 (0.000)]
2024-10-08 22:17:43,599 - Train: 2.28% [8550/375300]  [6.8/300.0] [batch_t 0.111 (0.123)] [data_t 0.004] [optim_t 0.106] [lr 0.001027] [CE 5.150 (5.110)] [KD 0.000 (0.000)]
2024-10-08 22:17:49,349 - Train: 2.29% [8600/375300]  [6.9/300.0] [batch_t 0.111 (0.115)] [data_t 0.004] [optim_t 0.107] [lr 0.001033] [CE 4.933 (5.118)] [KD 0.000 (0.000)]
2024-10-08 22:17:55,236 - Train: 2.30% [8650/375300]  [6.9/300.0] [batch_t 0.111 (0.118)] [data_t 0.004] [optim_t 0.107] [lr 0.001039] [CE 4.861 (5.115)] [KD 0.000 (0.000)]
2024-10-08 22:18:01,178 - Train: 2.32% [8700/375300]  [7.0/300.0] [batch_t 0.118 (0.119)] [data_t 0.004] [optim_t 0.114] [lr 0.001045] [CE 5.041 (5.164)] [KD 0.000 (0.000)]
2024-10-08 22:18:07,110 - Train: 2.33% [8750/375300]  [7.0/300.0] [batch_t 0.109 (0.119)] [data_t 0.004] [optim_t 0.105] [lr 0.001051] [CE 4.920 (5.099)] [KD 0.000 (0.000)]
2024-10-08 22:18:07,829 - ==> Total time: 0:17:45	 Eta: 12:23:20 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-08 22:18:15,121 - Train: 2.34% [8800/375300]  [7.0/300.0] [batch_t 0.122 (0.138)] [data_t 0.004] [optim_t 0.118] [lr 0.001057] [CE 5.106 (5.106)] [KD 0.000 (0.000)]
2024-10-08 22:18:20,863 - Train: 2.36% [8850/375300]  [7.1/300.0] [batch_t 0.109 (0.115)] [data_t 0.004] [optim_t 0.104] [lr 0.001063] [CE 5.423 (5.131)] [KD 0.000 (0.000)]
2024-10-08 22:18:26,831 - Train: 2.37% [8900/375300]  [7.1/300.0] [batch_t 0.118 (0.119)] [data_t 0.004] [optim_t 0.114] [lr 0.001069] [CE 4.812 (5.101)] [KD 0.000 (0.000)]
2024-10-08 22:18:32,607 - Train: 2.38% [8950/375300]  [7.2/300.0] [batch_t 0.117 (0.115)] [data_t 0.004] [optim_t 0.113] [lr 0.001075] [CE 5.171 (5.071)] [KD 0.000 (0.000)]
2024-10-08 22:18:38,392 - Train: 2.40% [9000/375300]  [7.2/300.0] [batch_t 0.116 (0.116)] [data_t 0.004] [optim_t 0.111] [lr 0.001081] [CE 5.014 (5.147)] [KD 0.000 (0.000)]
2024-10-08 22:18:44,073 - Train: 2.41% [9050/375300]  [7.2/300.0] [batch_t 0.111 (0.114)] [data_t 0.004] [optim_t 0.106] [lr 0.001087] [CE 4.658 (5.140)] [KD 0.000 (0.000)]
2024-10-08 22:18:49,984 - Train: 2.42% [9100/375300]  [7.3/300.0] [batch_t 0.114 (0.118)] [data_t 0.004] [optim_t 0.109] [lr 0.001093] [CE 4.970 (5.071)] [KD 0.000 (0.000)]
2024-10-08 22:18:56,315 - Train: 2.44% [9150/375300]  [7.3/300.0] [batch_t 0.114 (0.127)] [data_t 0.004] [optim_t 0.110] [lr 0.001099] [CE 4.771 (5.019)] [KD 0.000 (0.000)]
2024-10-08 22:19:02,217 - Train: 2.45% [9200/375300]  [7.4/300.0] [batch_t 0.127 (0.118)] [data_t 0.005] [optim_t 0.122] [lr 0.001105] [CE 5.054 (5.078)] [KD 0.000 (0.000)]
2024-10-08 22:19:08,164 - Train: 2.46% [9250/375300]  [7.4/300.0] [batch_t 0.129 (0.119)] [data_t 0.004] [optim_t 0.125] [lr 0.001111] [CE 4.960 (5.039)] [KD 0.000 (0.000)]
2024-10-08 22:19:14,126 - Train: 2.48% [9300/375300]  [7.4/300.0] [batch_t 0.119 (0.119)] [data_t 0.004] [optim_t 0.114] [lr 0.001117] [CE 5.125 (5.144)] [KD 0.000 (0.000)]
2024-10-08 22:19:19,976 - Train: 2.49% [9350/375300]  [7.5/300.0] [batch_t 0.115 (0.117)] [data_t 0.004] [optim_t 0.111] [lr 0.001123] [CE 5.192 (5.089)] [KD 0.000 (0.000)]
2024-10-08 22:19:26,222 - Train: 2.50% [9400/375300]  [7.5/300.0] [batch_t 0.117 (0.125)] [data_t 0.004] [optim_t 0.113] [lr 0.001129] [CE 5.117 (5.073)] [KD 0.000 (0.000)]
2024-10-08 22:19:32,159 - Train: 2.52% [9450/375300]  [7.6/300.0] [batch_t 0.115 (0.119)] [data_t 0.004] [optim_t 0.111] [lr 0.001135] [CE 4.773 (5.076)] [KD 0.000 (0.000)]
2024-10-08 22:19:38,128 - Train: 2.53% [9500/375300]  [7.6/300.0] [batch_t 0.110 (0.119)] [data_t 0.004] [optim_t 0.106] [lr 0.001141] [CE 5.448 (5.107)] [KD 0.000 (0.000)]
2024-10-08 22:19:44,010 - Train: 2.54% [9550/375300]  [7.6/300.0] [batch_t 0.119 (0.118)] [data_t 0.004] [optim_t 0.115] [lr 0.001147] [CE 4.961 (5.022)] [KD 0.000 (0.000)]
2024-10-08 22:19:50,026 - Train: 2.56% [9600/375300]  [7.7/300.0] [batch_t 0.115 (0.120)] [data_t 0.004] [optim_t 0.111] [lr 0.001153] [CE 5.089 (5.020)] [KD 0.000 (0.000)]
2024-10-08 22:19:56,153 - Train: 2.57% [9650/375300]  [7.7/300.0] [batch_t 0.131 (0.122)] [data_t 0.004] [optim_t 0.127] [lr 0.001159] [CE 4.809 (5.060)] [KD 0.000 (0.000)]
2024-10-08 22:20:02,066 - Train: 2.58% [9700/375300]  [7.8/300.0] [batch_t 0.126 (0.118)] [data_t 0.004] [optim_t 0.122] [lr 0.001165] [CE 4.744 (5.017)] [KD 0.000 (0.000)]
2024-10-08 22:20:08,170 - Train: 2.60% [9750/375300]  [7.8/300.0] [batch_t 0.119 (0.122)] [data_t 0.004] [optim_t 0.115] [lr 0.001171] [CE 4.917 (5.038)] [KD 0.000 (0.000)]
2024-10-08 22:20:13,976 - Train: 2.61% [9800/375300]  [7.8/300.0] [batch_t 0.114 (0.116)] [data_t 0.005] [optim_t 0.109] [lr 0.001177] [CE 4.952 (5.028)] [KD 0.000 (0.000)]
2024-10-08 22:20:19,889 - Train: 2.62% [9850/375300]  [7.9/300.0] [batch_t 0.109 (0.118)] [data_t 0.004] [optim_t 0.104] [lr 0.001183] [CE 5.049 (4.976)] [KD 0.000 (0.000)]
2024-10-08 22:20:25,924 - Train: 2.64% [9900/375300]  [7.9/300.0] [batch_t 0.117 (0.121)] [data_t 0.004] [optim_t 0.113] [lr 0.001189] [CE 5.273 (5.041)] [KD 0.000 (0.000)]
2024-10-08 22:20:31,777 - Train: 2.65% [9950/375300]  [8.0/300.0] [batch_t 0.114 (0.117)] [data_t 0.004] [optim_t 0.110] [lr 0.001195] [CE 4.793 (5.005)] [KD 0.000 (0.000)]
2024-10-08 22:20:37,907 - Train: 2.66% [10000/375300]  [8.0/300.0] [batch_t 0.116 (0.123)] [data_t 0.004] [optim_t 0.113] [lr 0.001201] [CE 4.986 (5.023)] [KD 0.000 (0.000)]
